status_id,permalink,mitu_link,sharetext,post_type,category,date,sponsored,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1499790213654749,https://www.facebook.com/wearemitu/posts/1499790213654749,https://wearemitu.com/mitu-world/mac-cosmetics-lets-this-latina-show-off-her-beauty/,"""I didn’t need a gorgeous body, it’s really the inside that counted…I’m here.”",Link,Identities,4/10/2015,0,1,0,1,1,2,2
1405630409737397_1499830433650727,https://www.facebook.com/wearemitu/posts/1499830433650727,https://wearemitu.com/mitu-world/mac-cosmetics-lets-this-latina-show-off-her-beauty/,"""I didn’t need a gorgeous body, it’s really the inside that counted…I’m here.”",Link,Identities,4/10/2015,0,1,0,1,2,2,0
1405630409737397_1624749651158804,https://www.facebook.com/wearemitu/posts/1624749651158804,https://wearemitu.com/mitu-world/mac-cosmetics-releases-closeup-of-selenas-makeup-line/,The lipstick names are EVERYTHING.,Link,Celebrity & Gossip,25/07/2016,0,1,1,0,0,1,0
1405630409737397_1642640022703100,https://www.facebook.com/wearemitu/posts/1642640022703100,https://wearemitu.com/mitu-world/mac-cosmetics-releases-closeup-of-selenas-makeup-line/,The lipstick names are EVERYTHING.,Link,Celebrity & Gossip,4/09/2016,0,1,0,1,1,1,41
1405630409737397_1531568333810270,https://www.facebook.com/wearemitu/posts/1531568333810270,https://wearemitu.com/mitu-world/macho-camacho-boxing-hall-fame/,It's about time.,Link,Identities,21/12/2015,0,0,1,0,,,
1405630409737397_1653773421589760,https://www.facebook.com/wearemitu/posts/1653773421589760,https://wearemitu.com/mitu-world/major-league-baseball-shared-this-touching-video-about-jose-fernandez-and-his-abuelita/,“Everything I do is for her.”,Link,Sports,1/10/2016,0,0,1,0,,,
1405630409737397_1590483594585410,https://www.facebook.com/wearemitu/posts/1590483594585410,https://wearemitu.com/mitu-world/mana-at-the-white-house-more-like-meh-nah/,Is this really the best…,Link,News & Issues,5/05/2016,0,0,1,0,,,
1405630409737397_1646209052346197,https://www.facebook.com/wearemitu/posts/1646209052346197,https://wearemitu.com/mitu-world/man-gets-reunited-with-his-parents-after-22-years-because-of-immigration/,This is making me so emotional.,Link,Identities,12/09/2016,0,1,1,0,0,2,0
1405630409737397_1659828587650910,https://www.facebook.com/1405630409737397_1659828587650910,https://wearemitu.com/mitu-world/man-gets-reunited-with-his-parents-after-22-years-because-of-immigration/,This is making me so emotional.,Link,Identities,17/10/2016,0,1,0,1,1,2,35
1405630409737397_1680364602263975,https://www.facebook.com/1405630409737397_1680364602263975,https://wearemitu.com/mitu-world/man-gets-reunited-with-his-parents-after-22-years-because-of-immigration/,This is making me so emotional.,Link,Identities,27/11/2016,0,1,0,1,2,2,41
1405630409737397_1499473853686385,https://www.facebook.com/wearemitu/posts/1499473853686385,https://wearemitu.com/mitu-world/man-harasses-latinos-for-papers-in-a-restaurant/,The way this security guard treats a Latino customer will piss you off.,Link,Sensationalist,3/10/2015,0,1,1,0,0,2,0
1405630409737397_1514085648891872,https://www.facebook.com/wearemitu/posts/1514085648891872,https://wearemitu.com/mitu-world/man-harasses-latinos-for-papers-in-a-restaurant/,The way this security guard treats a Latino customer will piss you off.,Link,Sensationalist,14/11/2015,0,1,0,1,1,2,42
1405630409737397_1527879347512502,https://www.facebook.com/wearemitu/posts/1527879347512502,https://wearemitu.com/mitu-world/man-harasses-latinos-for-papers-in-a-restaurant/,The way this security guard treats a Latino customer will piss you off.,Link,Sensationalist,14/12/2015,0,1,0,1,2,2,30
1405630409737397_1574738039493299,https://www.facebook.com/wearemitu/posts/1574738039493299,https://wearemitu.com/mitu-world/man-kills-three-for-not-speaking-english/,How is this not a hate crime?,Link,Sensationalist,31/03/2016,0,0,1,0,,,
1405630409737397_1594716844162085,https://www.facebook.com/wearemitu/posts/1594716844162085,https://wearemitu.com/mitu-world/manu-ginobilis-bald-spot-all-grown-up/,It actually looks kind of good.,Link,Sports,15/05/2016,0,0,1,0,,,
1405630409737397_1706683772965391,https://www.facebook.com/1405630409737397_1706683772965391,https://wearemitu.com/mitu-world/marco-rubio-held-nothing-back-when-he-questioned-trumps-secretary-of-state-pick/,Rubio went at him.,Link,Citizenship & Politics,12/01/2017,0,0,1,0,,,
1405630409737397_1611549042478865,https://www.facebook.com/wearemitu/posts/1611549042478865,https://wearemitu.com/mitu-world/marco-rubio-is-a-hypocrite-and-heres-why/,Did he really think no one was going to notice how fake he is?!,Link,Citizenship & Politics,24/06/2016,0,0,1,0,,,
1405630409737397_1574537479513355,https://www.facebook.com/wearemitu/posts/1574537479513355,https://wearemitu.com/mitu-world/marco-rubio-is-doing-everything-he-possibly-can-to-stop-donald-trump/,"It's a little too desperate, but can you blame the guy?",Link,Citizenship & Politics,31/03/2016,0,0,1,0,,,
1405630409737397_1628583304108772,https://www.facebook.com/wearemitu/posts/1628583304108772,https://wearemitu.com/mitu-world/marco-rubio-is-promising-to-be-as-anti-immigrant-as-trump/,Make up your mind already.,Link,Citizenship & Politics,3/08/2016,0,0,1,0,,,
1405630409737397_1558693124431124,https://www.facebook.com/wearemitu/posts/1558693124431124,https://wearemitu.com/mitu-world/marco-rubio-just-said-donald-trump-might-have-wet-his-pants-during-last-nights-debate/,He's having the best week ever.,Link,Citizenship & Politics,26/02/2016,0,0,1,0,,,
1405630409737397_1551521661814937,https://www.facebook.com/wearemitu/posts/1551521661814937,https://wearemitu.com/mitu-world/marco-rubio-kinda-fell-apart-during-the-last-gopdebate/,"WOW, that was awkward.",Link,Citizenship & Politics,9/02/2016,0,0,1,0,,,
1405630409737397_1513379272295843,https://www.facebook.com/wearemitu/posts/1513379272295843,https://wearemitu.com/mitu-world/marco-rubios-inconsistent-immigration-stance-continues/,Now it's just awkward.,Link,Citizenship & Politics,12/11/2015,0,0,1,0,,,
1405630409737397_1662467284053707,https://www.facebook.com/1405630409737397_1662467284053707,https://wearemitu.com/mitu-world/marco-rubio-this-election-is-not-being-rigged/,We agree with him for once.,Link,Citizenship & Politics,18/10/2016,0,0,1,0,,,
1405630409737397_1667211826912586,https://www.facebook.com/1405630409737397_1667211826912586,https://wearemitu.com/mitu-world/marco-rubio-was-booed-off-stage-at-latino-event-in-florida/,Poor little Marco.,Link,Citizenship & Politics,30/10/2016,0,0,1,0,,,
1405630409737397_1635673676733068,https://www.facebook.com/wearemitu/posts/1635673676733068,https://wearemitu.com/mitu-world/mariah-carey-is-fighting-those-diva-rumors-while-on-her-yacht-in-italy/,It really doesn't get more Mariah than this.,Link,Celebrity & Gossip,21/08/2016,0,0,1,0,,,
1405630409737397_1694598224173946,https://www.facebook.com/1405630409737397_1694598224173946,https://wearemitu.com/mitu-world/mariah-carey-is-the-queen-of-christmas-and-heres-why/,"Sleigh, queen, sleigh!",Link,Celebrity & Gossip,19/12/2016,0,0,1,0,,,
1405630409737397_1693159974317771,https://www.facebook.com/1405630409737397_1693159974317771,https://wearemitu.com/mitu-world/mariah-careys-carpool-karaoke-is-the-most-star-studded-episode-yet/,'Carpool Karaoke' totally outdid itself with this one.,Link,Celebrity & Gossip,16/12/2016,0,0,1,0,,,
1405630409737397_1542467006053736,https://www.facebook.com/wearemitu/posts/1542467006053736,https://wearemitu.com/mitu-world/marijuana-carrots/,These people have never seen a real carrot in their lives. #LOL,Link,Sensationalist,18/01/2016,0,0,1,0,,,
1405630409737397_1656269511340151,https://www.facebook.com/wearemitu/posts/1656269511340151,https://wearemitu.com/mitu-world/mario-almada-iconic-mexican-actor-with-over-70-years-trajectory-passes-away-at-94/,El rey del western Mexicano.,Link,TV & Movies,5/10/2016,0,0,1,0,,,
1405630409737397_1630813023885800,https://www.facebook.com/wearemitu/posts/1630813023885800,https://wearemitu.com/mitu-world/mark-sanchez-says-hes-learning-spanish-to-connect-with-latino-fans/,Proof that it's never too late to learn Spanish.,Link,Sports,8/08/2016,0,0,1,0,,,
1405630409737397_1531968913770212,https://www.facebook.com/wearemitu/posts/1531968913770212,https://wearemitu.com/mitu-world/martin-shkreli-pharma-bro-chagas/,And the biggest jerk award goes to...,Link,News & Issues,22/12/2015,0,1,1,0,0,1,0
1405630409737397_1542339339399836,https://www.facebook.com/wearemitu/posts/1542339339399836,https://wearemitu.com/mitu-world/martin-shkreli-pharma-bro-chagas/,And the biggest jerk award goes to...,Link,News & Issues,18/01/2016,0,1,0,1,1,1,27
1405630409737397_1507464829553954,https://www.facebook.com/wearemitu/posts/1507464829553954,https://wearemitu.com/mitu-world/maywood-music-festival-gives-voice-to-second-generation-immigrants/,This Latino music festival is not what you think.,Link,Music,29/10/2015,0,0,1,0,,,
1405630409737397_1641532149480554,https://www.facebook.com/wearemitu/posts/1641532149480554,https://wearemitu.com/mitu-world/meet-americanos-u-s-citizens-who-choose-to-live-in-mexico/,They would much rather stay in Mexico.,Link,Identities,1/09/2016,0,0,1,0,,,
1405630409737397_1543749042592199,https://www.facebook.com/wearemitu/posts/1543749042592199,https://wearemitu.com/mitu-world/meet-johnny-canales-the-texas-tv-host-who-helped-put-selena-on-the-map/,He's about to become your favorite guy.,Link,Celebrity & Gossip,21/01/2016,0,0,1,0,,,
1405630409737397_1564053600561743,https://www.facebook.com/wearemitu/posts/1564053600561743,https://wearemitu.com/mitu-world/meet-lucia-quiej-the-woman-who-put-a-face-to-the-immigration-debate/,She made it all human.,Link,Identities,11/03/2016,0,0,1,0,,,
1405630409737397_1549707675329669,https://www.facebook.com/wearemitu/posts/1549707675329669,https://wearemitu.com/mitu-world/meet-some-of-the-latino-football-players-who-made-nfl-history/,We're good at fútbol and football.,Link,Sports,4/02/2016,0,1,1,0,0,1,0
1405630409737397_1717901718510263,https://www.facebook.com/1405630409737397_1717901718510263,https://wearemitu.com/mitu-world/meet-some-of-the-latino-football-players-who-made-nfl-history/,"These players have roots in Guatemala, Mexico, Argentina and more.",Link,Sports,3/02/2017,0,1,0,1,1,1,365
1405630409737397_1691266077840494,https://www.facebook.com/1405630409737397_1691266077840494,https://wearemitu.com/mitu-world/meet-the-latina-who-is-starring-in-the-latest-installment-of-transformers/,It looks like 2017 might be her year.,Link,TV & Movies,13/12/2016,0,0,1,0,,,
1405630409737397_1642519459381823,https://www.facebook.com/wearemitu/posts/1642519459381823,https://wearemitu.com/mitu-world/meet-the-latino-actor-who-appeared-in-two-iconic-horror-movie-franchises/,He played one of the coolest characters in horror movie history!,Link,TV & Movies,4/09/2016,0,0,1,0,,,
1405630409737397_1534559866844450,https://www.facebook.com/wearemitu/posts/1534559866844450,https://wearemitu.com/mitu-world/meet-the-latino-dancer-behind-this-classic-viral-video/,One little video changed his life.,Link,Identities,29/12/2015,0,1,1,0,0,1,0
1405630409737397_1558962427737527,https://www.facebook.com/wearemitu/posts/1558962427737527,https://wearemitu.com/mitu-world/meet-the-latino-dancer-behind-this-classic-viral-video/,One little video changed his life.,Link,Identities,27/02/2016,0,1,0,1,1,1,60
1405630409737397_1587741764859593,https://www.facebook.com/wearemitu/posts/1587741764859593,https://wearemitu.com/mitu-world/meet-the-latino-singer-from-the-voice-whos-making-his-momma-proud/,Can't believe it took this long for this guy to be discovered!,Link,Identities,30/04/2016,0,1,1,0,0,1,0
1405630409737397_1596416333992136,https://www.facebook.com/wearemitu/posts/1596416333992136,https://wearemitu.com/mitu-world/meet-the-latino-singer-from-the-voice-whos-making-his-momma-proud/,This guy is Latino Drake and I'm loving it.,Link,Identities,19/05/2016,0,1,0,1,1,1,19
1405630409737397_1566617076972062,https://www.facebook.com/wearemitu/posts/1566617076972062,https://wearemitu.com/mitu-world/meet-the-mexican-robin-hood-who-put-fear-in-the-heart-of-texans/,More people need to know about this guy.,Link,Identities,17/03/2016,0,0,1,0,,,
1405630409737397_1601259080174528,https://www.facebook.com/wearemitu/posts/1601259080174528,https://wearemitu.com/mitu-world/meet-the-mexican-teenager-being-called-the-next-fernando-valenzuela/,He was discovered by accident.,Link,Sports,31/05/2016,0,1,1,0,0,3,0
1405630409737397_1618767848423651,https://www.facebook.com/wearemitu/posts/1618767848423651,https://wearemitu.com/mitu-world/meet-the-mexican-teenager-being-called-the-next-fernando-valenzuela/,He was discovered by accident.,Link,Sports,12/07/2016,0,1,0,1,1,3,42
1405630409737397_1644838595816576,https://www.facebook.com/wearemitu/posts/1644838595816576,https://wearemitu.com/mitu-world/meet-the-mexican-teenager-being-called-the-next-fernando-valenzuela/,He was discovered by accident.,Link,Sports,11/09/2016,0,1,0,1,2,3,61
1405630409737397_1662874957346273,https://www.facebook.com/1405630409737397_1662874957346273,https://wearemitu.com/mitu-world/meet-the-mexican-teenager-being-called-the-next-fernando-valenzuela/,"Tonight, he'll become the youngest starting pitcher in MLB playoff history.",Link,Sports,19/10/2016,0,1,0,1,3,3,38
1405630409737397_1644052515895184,https://www.facebook.com/wearemitu/posts/1644052515895184,https://wearemitu.com/mitu-world/meet-the-narco-queen-who-inspired-not-one-but-two-tv-series/,She's the definition of savage.,Link,Sensationalist,7/09/2016,0,1,1,0,0,2,0
1405630409737397_1657078574592578,https://www.facebook.com/1405630409737397_1657078574592578,https://wearemitu.com/mitu-world/meet-the-narco-queen-who-inspired-not-one-but-two-tv-series/,She's the definition of savage.,Link,Sensationalist,10/10/2016,0,1,0,1,1,2,33
1405630409737397_1694726520827783,https://www.facebook.com/1405630409737397_1694726520827783,https://wearemitu.com/mitu-world/meet-the-narco-queen-who-inspired-not-one-but-two-tv-series/,She's the definition of savage.,Link,Sensationalist,19/12/2016,0,1,0,1,2,2,70
1405630409737397_1712921822341586,https://www.facebook.com/1405630409737397_1712921822341586,https://wearemitu.com/mitu-world/meet-the-puerto-rican-soldier-who-danced-with-melania-trump-at-the-inaugural-ball/,'I couldn't believe I was dancing with her.',Link,Identities,24/01/2017,0,0,1,0,,,
1405630409737397_1573292559637847,https://www.facebook.com/wearemitu/posts/1573292559637847,https://wearemitu.com/mitu-world/meet-the-san-diego-surfer-dude-obsessed-with-tijuanas-soccer-team/,He knows where the party's at.,Link,Identities,29/03/2016,0,1,1,0,0,5,0
1405630409737397_1598850820415354,https://www.facebook.com/wearemitu/posts/1598850820415354,https://wearemitu.com/mitu-world/meet-the-san-diego-surfer-dude-obsessed-with-tijuanas-soccer-team/,He knows where the party's at.,Link,Identities,25/05/2016,0,1,0,1,1,5,57
1405630409737397_1649837265316709,https://www.facebook.com/wearemitu/posts/1649837265316709,https://wearemitu.com/mitu-world/meet-the-san-diego-surfer-dude-obsessed-with-tijuanas-soccer-team/,He knows where the party's at.,Link,Identities,21/09/2016,0,1,0,1,2,5,119
1405630409737397_1665560383744397,https://www.facebook.com/1405630409737397_1665560383744397,https://wearemitu.com/mitu-world/meet-the-san-diego-surfer-dude-obsessed-with-tijuanas-soccer-team/,He knows where the party's at.,Link,Identities,4/11/2016,0,1,0,1,3,5,44
1405630409737397_1694731180827317,https://www.facebook.com/1405630409737397_1694731180827317,https://wearemitu.com/mitu-world/meet-the-san-diego-surfer-dude-obsessed-with-tijuanas-soccer-team/,He knows where the party's at.,Link,Identities,23/12/2016,0,1,0,1,4,5,49
1405630409737397_1713119612321807,https://www.facebook.com/1405630409737397_1713119612321807,https://wearemitu.com/mitu-world/meet-the-san-diego-surfer-dude-obsessed-with-tijuanas-soccer-team/,He knows where the party's at.,Link,Identities,29/01/2017,0,1,0,1,5,5,37
1405630409737397_1691798911120544,https://www.facebook.com/1405630409737397_1691798911120544,https://wearemitu.com/mitu-world/meet-the-sensitive-latino-kid-thats-giving-the-best-advice-to-subway-riders-in-brooklyn/,I'm melting.,Link,Identities,14/12/2016,0,0,1,0,,,
1405630409737397_1507533372880433,https://www.facebook.com/wearemitu/posts/1507533372880433,https://wearemitu.com/mitu-world/meet-the-shy-latina-who-is-spreading-her-wings-on-the-voice/,Her voice will give you chills.,Link,Identities,29/10/2015,0,1,1,0,0,1,0
1405630409737397_1513051808995256,https://www.facebook.com/wearemitu/posts/1513051808995256,https://wearemitu.com/mitu-world/meet-the-shy-latina-who-is-spreading-her-wings-on-the-voice/,Her voice will give you chills.,Link,Identities,11/11/2015,0,1,0,1,1,1,13
1405630409737397_1638885233078579,https://www.facebook.com/wearemitu/posts/1638885233078579,https://wearemitu.com/mitu-world/meet-the-undocumented-woman-who-owns-one-of-the-most-beloved-mexican-food-spots-in-philly/,"She’s the owner, chef, dishwasher and more.",Link,Identities,26/08/2016,0,1,1,0,0,4,0
1405630409737397_1653294478304321,https://www.facebook.com/wearemitu/posts/1653294478304321,https://wearemitu.com/mitu-world/meet-the-undocumented-woman-who-owns-one-of-the-most-beloved-mexican-food-spots-in-philly/,"She’s the owner, chef, dishwasher and more.",Link,Identities,3/10/2016,0,1,0,1,1,4,38
1405630409737397_1672760409691061,https://www.facebook.com/1405630409737397_1672760409691061,https://wearemitu.com/mitu-world/meet-the-undocumented-woman-who-owns-one-of-the-most-beloved-mexican-food-spots-in-philly/,"She’s the owner, chef, dishwasher and more.",Link,Identities,16/11/2016,0,1,0,1,2,4,44
1405630409737397_1703345266632575,https://www.facebook.com/1405630409737397_1703345266632575,https://wearemitu.com/mitu-world/meet-the-undocumented-woman-who-owns-one-of-the-most-beloved-mexican-food-spots-in-philly/,"She’s the owner, chef, dishwasher and more.",Link,Identities,7/01/2017,0,1,0,1,3,4,52
1405630409737397_1720642644902837,https://www.facebook.com/1405630409737397_1720642644902837,https://wearemitu.com/mitu-world/meet-the-undocumented-woman-who-owns-one-of-the-most-beloved-mexican-food-spots-in-philly/,"She’s the owner, chef, dishwasher and more.",Link,Identities,11/02/2017,0,1,0,1,4,4,35
1405630409737397_1677082749258827,https://www.facebook.com/1405630409737397_1677082749258827,https://wearemitu.com/mitu-world/melania-trump-will-be-the-second-immigrant-first-lady-in-u-s-history/,Oh the irony…,Link,Citizenship & Politics,16/11/2016,0,0,1,0,,,
1405630409737397_1563177480649355,https://www.facebook.com/wearemitu/posts/1563177480649355,https://wearemitu.com/mitu-world/melissa-fumero-and-stephanie-beatriz-of-brooklyn-nine-nine-are-the-other-latina-tv-duo-absolutely-killing-it/,And just like that I'm obsessed with them.,Link,TV & Movies,9/03/2016,0,1,1,0,0,1,0
1405630409737397_1591988007768302,https://www.facebook.com/wearemitu/posts/1591988007768302,https://wearemitu.com/mitu-world/melissa-fumero-and-stephanie-beatriz-of-brooklyn-nine-nine-are-the-other-latina-tv-duo-absolutely-killing-it/,And just like that I'm obsessed with them.,Link,TV & Movies,9/05/2016,0,1,0,1,1,1,61
1405630409737397_1546607918972978,https://www.facebook.com/wearemitu/posts/1546607918972978,https://wearemitu.com/mitu-world/meme-queen-itati-cantoral-is-almost-as-dramatic-as-soraya-montenegro/,This is a meltdown waiting to happen.,Link,Celebrity & Gossip,28/01/2016,0,0,1,0,,,
1405630409737397_1613038055663297,https://www.facebook.com/wearemitu/posts/1613038055663297,https://wearemitu.com/mitu-world/messi-didnt-retire-from-argentinas-national-team-because-hes-soft/,It actually makes sense.,Link,Sports,28/06/2016,0,0,1,0,,,
1405630409737397_1551593268474443,https://www.facebook.com/wearemitu/posts/1551593268474443,https://wearemitu.com/mitu-world/messis-littlest-biggest-fan-makes-jersey-out-of-a-plastic-bag/,I'm in tears.,Link,Sports,9/02/2016,0,0,1,0,,,
1405630409737397_1612580782375691,https://www.facebook.com/wearemitu/posts/1612580782375691,https://wearemitu.com/mitu-world/messis-tears-during-the-copa-america-final-produced-plenty-of-memes/,These will make Messi cry all over again.,Link,Sports,27/06/2016,0,0,1,0,,,
1405630409737397_1659834350983667,https://www.facebook.com/1405630409737397_1659834350983667,https://wearemitu.com/mitu-world/mexica-by-prayers-is-a-reminder-of-who-was-here-first/,Singer Leafar Seyer says he wants his people to find value in themselves.,Link,Music,16/10/2016,0,1,1,0,0,1,0
1405630409737397_1680363335597435,https://www.facebook.com/1405630409737397_1680363335597435,https://wearemitu.com/mitu-world/mexica-by-prayers-is-a-reminder-of-who-was-here-first/,Singer Leafar Seyer says he wants his people to find value in themselves.,Link,Music,30/11/2016,0,1,0,1,1,1,45
1405630409737397_1709623729338062,https://www.facebook.com/1405630409737397_1709623729338062,https://wearemitu.com/mitu-world/mexican-baseball-player-attempts-amazing-catch-but-is-he-okay/,He flew straight into the dugout.,Link,Sports,18/01/2017,0,0,1,0,,,
1405630409737397_1578444045789365,https://www.facebook.com/wearemitu/posts/1578444045789365,https://wearemitu.com/mitu-world/mexican-comedians-rip-trump-a-new-one-with-los-hijos-de-trump/,The only good thing inspired by Trump.,Link,Citizenship & Politics,8/04/2016,0,0,1,0,,,
1405630409737397_1552689751698128,https://www.facebook.com/wearemitu/posts/1552689751698128,https://wearemitu.com/mitu-world/mexican-designer-ricardo-seco-is-harnessing-the-power-of-the-sarape-to-give-fashion-new-life/,Your abuelita's sarape just became the hottest accessory.,Link,Beauty & Fashion,12/02/2016,0,0,1,0,,,
1405630409737397_1635257360108033,https://www.facebook.com/wearemitu/posts/1635257360108033,https://wearemitu.com/mitu-world/mexican-diver-rommel-pacheco-deserves-a-gold-for-just-being-him/,It's messed up that he didn't get any airtime.,Link,Sports,18/08/2016,0,0,1,0,,,
1405630409737397_1703043139996121,https://www.facebook.com/1405630409737397_1703043139996121,https://wearemitu.com/mitu-world/mexican-food-has-been-totally-misrepresented-by-hipster-foodies-right/,Artisanal elote? No thanks.,Link,Food & Beverages,5/01/2017,0,0,1,0,,,
1405630409737397_1586652221635214,https://www.facebook.com/wearemitu/posts/1586652221635214,https://wearemitu.com/mitu-world/mexican-government-said-to-have-blocked-investigation-of-the-43-missing-students/,It's like they're not really trying.,Link,News & Issues,27/04/2016,0,0,1,0,,,
1405630409737397_1585936415040128,https://www.facebook.com/wearemitu/posts/1585936415040128,https://wearemitu.com/mitu-world/mexican-immigrant-wins-7-million-jackpot-keeps-cooking-job/,He just wants to be a cook.,Link,Identities,26/04/2016,0,0,1,0,,,
1405630409737397_1522883818012055,https://www.facebook.com/wearemitu/posts/1522883818012055,https://wearemitu.com/mitu-world/mexican-indigenous-words-you-use-every-day/,"Sorry America, Mexico owned these words first.",Link,Latino Culture,4/12/2015,0,1,1,0,0,2,0
1405630409737397_1535087763458327,https://www.facebook.com/wearemitu/posts/1535087763458327,https://wearemitu.com/mitu-world/mexican-indigenous-words-you-use-every-day/,"Sorry America, Mexico owned these words first.",Link,Latino Culture,30/12/2015,0,1,0,1,1,2,26
1405630409737397_1557653691201734,https://www.facebook.com/wearemitu/posts/1557653691201734,https://wearemitu.com/mitu-world/mexican-indigenous-words-you-use-every-day/,"Sorry America, Mexico owned these words first.",Link,Latino Culture,24/02/2016,0,1,0,1,2,2,56
1405630409737397_1583459815287788,https://www.facebook.com/wearemitu/posts/1583459815287788,https://wearemitu.com/mitu-world/mexican-marine-seeks-justice-by-humiliating-cartel-man-with-lingerie/,Is he being hilarious or crossing the line?,Link,News & Issues,20/04/2016,0,0,1,0,,,
1405630409737397_1695657584068010,https://www.facebook.com/1405630409737397_1695657584068010,https://wearemitu.com/mitu-world/mexican-politician-tells-kids-that-their-fathers-are-santa-claus/,Those kids weren't ready for spoilers.,Link,News & Issues,21/12/2016,0,0,1,0,,,
1405630409737397_1638733293093773,https://www.facebook.com/wearemitu/posts/1638733293093773,https://wearemitu.com/mitu-world/mexican-president-pena-nieto-accused-of-plagiarizing-his-law-thesis/,He's been shady since his college days.,Link,News & Issues,27/08/2016,0,0,1,0,,,
1405630409737397_1675065619460540,https://www.facebook.com/1405630409737397_1675065619460540,https://wearemitu.com/mitu-world/mexican-race-car-driver-drops-sponsor-over-tweet/,He wasn't going to take any s••t-talking.,Link,News & Issues,11/11/2016,0,0,1,0,,,
1405630409737397_1605238933109876,https://www.facebook.com/wearemitu/posts/1605238933109876,https://wearemitu.com/mitu-world/mexican-soccer-fans-love-trolling-people-with-these-signs/,These are almost better than the game.,Link,Sports,8/06/2016,0,1,1,0,0,8,0
1405630409737397_1646501928983576,https://www.facebook.com/wearemitu/posts/1646501928983576,https://wearemitu.com/mitu-world/mexican-soccer-fans-love-trolling-people-with-these-signs/,These are almost better than the game.,Link,Sports,14/09/2016,0,1,0,1,1,8,98
1405630409737397_1662788480688254,https://www.facebook.com/1405630409737397_1662788480688254,https://wearemitu.com/mitu-world/mexican-soccer-fans-love-trolling-people-with-these-signs/,These are almost better than the game.,Link,Sports,24/10/2016,0,1,0,1,2,8,40
1405630409737397_1680388088928293,https://www.facebook.com/1405630409737397_1680388088928293,https://wearemitu.com/mitu-world/mexican-soccer-fans-love-trolling-people-with-these-signs/,These are almost better than the game.,Link,Sports,26/11/2016,0,1,0,1,3,8,33
1405630409737397_1698553050445130,https://www.facebook.com/1405630409737397_1698553050445130,https://wearemitu.com/mitu-world/mexican-soccer-fans-love-trolling-people-with-these-signs/,These are almost better than the game.,Link,Sports,1/01/2017,0,1,0,1,4,8,36
1405630409737397_1716797368620698,https://www.facebook.com/1405630409737397_1716797368620698,https://wearemitu.com/mitu-world/mexican-soccer-fans-love-trolling-people-with-these-signs/,These are almost better than the game.,Link,Sports,2/02/2017,0,1,0,1,5,8,32
1405630409737397_1735534733413628,https://www.facebook.com/1405630409737397_1735534733413628,https://wearemitu.com/mitu-world/mexican-soccer-fans-love-trolling-people-with-these-signs/,These are almost better than the game.,Link,Sports,21/03/2017,0,1,0,1,6,8,47
1405630409737397_1760368377596930,https://www.facebook.com/1405630409737397_1760368377596930,https://wearemitu.com/mitu-world/mexican-soccer-fans-love-trolling-people-with-these-signs/,These are almost better than the game.,Link,Sports,29/04/2017,0,1,0,1,7,8,39
1405630409737397_1787623778204723,https://www.facebook.com/1405630409737397_1787623778204723,https://wearemitu.com/mitu-world/mexican-soccer-fans-love-trolling-people-with-these-signs/,These are almost better than the game.,Link,Sports,1/07/2017,0,1,0,1,8,8,63
1405630409737397_1532243080409462,https://www.facebook.com/wearemitu/posts/1532243080409462,https://wearemitu.com/mitu-world/mexican-soccer-player-jonathan-dos-santos-responds-to-gay-rumors/,His response will make you love him.,Link,Identities,23/12/2015,0,1,1,0,0,2,0
1405630409737397_1547588832208220,https://www.facebook.com/wearemitu/posts/1547588832208220,https://wearemitu.com/mitu-world/mexican-soccer-player-jonathan-dos-santos-responds-to-gay-rumors/,His response will make you love him.,Link,Identities,30/01/2016,0,1,0,1,1,2,38
1405630409737397_1570462209920882,https://www.facebook.com/wearemitu/posts/1570462209920882,https://wearemitu.com/mitu-world/mexican-soccer-player-jonathan-dos-santos-responds-to-gay-rumors/,His response will make you love him.,Link,Identities,25/03/2016,0,1,0,1,2,2,55
1405630409737397_1573987852901651,https://www.facebook.com/wearemitu/posts/1573987852901651,https://wearemitu.com/mitu-world/mexican-soccer-players-ask-fans-to-cut-the-po-chant/,They really think it's going to be that simple?,Link,Sports,30/03/2016,0,0,1,0,,,
1405630409737397_1641969639436805,https://www.facebook.com/wearemitu/posts/1641969639436805,https://wearemitu.com/mitu-world/mexican-sports-newspaper-says-to-send-salvadoran-soccer-team-to-the-death-train/,They went too far.,Link,Sports,2/09/2016,0,0,1,0,,,
1405630409737397_1612504425716660,https://www.facebook.com/wearemitu/posts/1612504425716660,https://wearemitu.com/mitu-world/mexicans-puerto-ricans-are-at-greater-health-risk-than-other-latinos/,"Well, this really sucks...",Link,News & Issues,27/06/2016,0,1,1,0,0,5,0
1405630409737397_1626419400991829,https://www.facebook.com/wearemitu/posts/1626419400991829,https://wearemitu.com/mitu-world/mexicans-puerto-ricans-are-at-greater-health-risk-than-other-latinos/,"Well, this really sucks...",Link,News & Issues,31/07/2016,0,1,0,1,1,5,34
1405630409737397_1641896936110742,https://www.facebook.com/wearemitu/posts/1641896936110742,https://wearemitu.com/mitu-world/mexicans-puerto-ricans-are-at-greater-health-risk-than-other-latinos/,"Well, this really sucks...",Link,News & Issues,3/09/2016,0,1,0,1,2,5,34
